dish_id, total_calories, total_mass, total_fat, total_carb, total_protein, ingredients
dish_1564689108, 203.662460, 159.000000, 15.866496, 13.156699, 4.929469, chickpeas; salt; garlic; blueberries; pepper; pears; arugula; mustard; olive oil; parsley; almonds; vinegar; spinach (raw); lemon juice; carrot
dish_1563216440, 403.786346, 352.000000, 6.472354, 39.857891, 44.691349, wheat berry; olive oil; spinach (raw); cherry tomatoes; chicken breast; white rice; parmesan cheese; garlic; salt; broccoli; thyme
dish_1559240908, 60.160000, 128.000000, 0.128000, 15.360000, 1.152000, orange
dish_1563395480, 370.521423, 329.000000, 14.106581, 31.819580, 29.161797, corn; cheese; garlic; chili; black beans; spinach (raw); squash; bell peppers; onions; olive oil; sour cream; lemon juice; salt; hominy; cherry tomatoes; pepper; tortilla chips; jalapenos; parsley; cabbage; chicken thighs; lime; zucchini; cheese pizza; broccoli; carrot; tomatoes
dish_1559235815, 352.395020, 268.000000, 16.284000, 31.334002, 19.628799, cream cheese; bagels; strawberries; eggs
dish_1565640272, 377.820007, 405.000000, 13.907999, 49.740002, 16.559999, bell peppers; pepperoni pizza; cherry tomatoes
dish_1565898158, 240.425751, 194.000000, 10.293161, 10.249402, 25.324493, cilantro; ginger; spinach (raw); jalapenos; lemon juice; lime; salt; onions; shallots; garlic; salmon; green beans; brown rice; olive oil; chili
dish_1564415077, 152.040009, 189.000000, 6.426000, 1.827000, 18.900000, egg whites; scrambled eggs
dish_1551237348, 158.569992, 271.000000, 2.242000, 28.485001, 9.334000, orange; bell peppers; ham
dish_1565022062, 234.606583, 366.000000, 2.846122, 30.903877, 19.271049, olive oil; egg whites; berries; sweet potato
dish_1558719994, 768.873047, 133.000000, 65.834999, 30.191000, 29.792002, almonds
dish_1562960520, 422.399261, 303.000000, 19.659971, 31.715603, 29.545202, pork; pepper; white rice; garlic; caesar salad; roasted potatoes; sugar; salt; soy sauce; bok choy
dish_1550769948, 200.129990, 192.000000, 9.096000, 19.914000, 9.930000, bacon; potatoes; cantaloupe
dish_1560441270, 24.540001, 46.000000, 0.063000, 5.304000, 0.835000, bok choy; potatoes
dish_1561663855, 179.138412, 139.000000, 7.395212, 14.409589, 15.286750, parsley; lemon juice; chive; garlic; millet; apple; brown rice; corn on the cob; vinegar; onions; olive oil; rosemary; basil; salt; chicken; mixed greens; carrot; chard
dish_1563389199, 390.254456, 284.000000, 8.273479, 70.210716, 16.497627, broccoli; garlic; pepper; arugula; vinegar; chard; blueberries; bulgur; olive oil; pecans; mustard; tofu; salt; carrot
dish_1566488928, 103.048294, 147.000000, 2.219561, 19.982441, 1.327024, cantaloupe; sweet potato; olive oil
dish_1558031302, 56.980000, 74.000000, 0.074000, 12.580000, 1.480000, potatoes
dish_1558723926, 19.260000, 107.000000, 0.214000, 4.173000, 0.963000, cherry tomatoes
dish_1563392128, 169.934235, 162.000000, 18.812920, 6.487778, 21.133221, garlic; cilantro; lemon juice; onions; olive oil; salt; arugula; quinoa; fish; tomatillo; pepper; jalapenos
dish_1550711094, 106.500000, 102.000000, 4.466001, 8.280000, 8.520000, bell peppers; pineapple; beef
dish_1563910171, 571.183777, 423.000000, 27.285721, 24.938656, 53.608376, ginger; chard; salmon; cilantro; shallots; lime; lemon juice; onions; olive oil; vinegar; green beans; brown rice; spinach (raw); jalapenos; cherry tomatoes; garlic; chili; figs; salt; cucumbers; mustard
dish_1560368464, 349.449951, 275.000000, 18.062435, 16.807095, 29.051191, olive oil; brown rice; vinegar; cherry tomatoes; honeydew melons; shallots; parsley; basil; lemon juice; onions; pork; pepper; garlic; broccoli; salt
dish_1550771648, 307.040009, 108.000000, 24.280001, 18.439999, 8.360000, nuts; cucumbers; potato chips
dish_1551392590, 5.060000, 23.000000, 0.069000, 0.759000, 0.713000, mushroom
dish_1560368990, 211.921310, 119.000000, 9.981677, 14.391690, 14.986163, shallots; salt; pumpkin seeds; parsley; olive oil; brown rice; vinegar; pepper; arugula; white rice; garlic; carrot; broccoli; lettuce; onions; basil; lemon juice; mustard; pork; cherry tomatoes; mixed greens
dish_1562958563, 130.839996, 68.000000, 9.767000, 2.686000, 8.158000, olives; chicken salad
dish_1561579617, 130.172348, 304.000000, 4.552824, 21.115883, 4.427353, salt; eggplant; olive oil; cauliflower; roasted potatoes
dish_1566333167, 344.544495, 140.000000, 14.501362, 31.633934, 20.294445, vinegar; beef; bok choy; spinach (cooked); shallots; millet; salt; cheese pizza; olive oil; onions
dish_1565033139, 193.649994, 274.000000, 14.177000, 17.355999, 4.434000, mixed greens; broccoli; olives
dish_1563551194, 471.643555, 400.000000, 14.045855, 57.670921, 27.842804, olive oil; sweet potato; egg whites; bagels; greek yogurt; chia seeds; milk; cream cheese
dish_1563464480, 229.490005, 213.000000, 10.918000, 25.838001, 8.302000, bacon; watermelon; roasted potatoes; berries
dish_1551563824, 70.949997, 43.000000, 1.548000, 0.000000, 13.330000, chicken
dish_1567020054, 122.001411, 145.000000, 11.540041, 7.937456, 14.210079, shallots; garlic; parsley; salt; kale; brussels sprouts; lemon juice; olive oil; wheat berry; chive; chard; pepper; fish; cherry tomatoes
dish_1568649387, 163.858185, 192.000000, 5.302399, 28.488777, 2.512788, olive oil; sweet potato; broccoli; berries; yam
dish_1565370004, 570.884766, 370.000000, 41.655426, 11.239750, 36.877651, bacon; olive oil; scrambled eggs; green beans
dish_1550790511, 69.689995, 113.000000, 6.803999, 5.466000, 10.255000, fish; mixed greens; carrot
dish_1566499633, 161.386429, 139.000000, 14.183504, 8.426495, 3.023964, onions; olive oil; vinegar; garlic; salt; sun dried tomatoes; olives; cucumbers; spinach (raw); mustard
dish_1559849412, 352.641022, 61.000000, 30.195000, 13.847000, 13.664001, almonds
dish_1551139606, 59.099998, 150.000000, 0.362000, 13.140000, 3.088000, cantaloupe; brussels sprouts; bell peppers
dish_1558719336, 24.250000, 97.000000, 0.291000, 4.850000, 1.746000, cauliflower
dish_1551379331, 35.639999, 36.000000, 0.108000, 0.072000, 8.639999, shrimp
dish_1562602657, 610.365173, 236.000000, 44.069649, 31.015892, 24.324261, pepper; salt; hash browns; brussels sprouts; sausage; olive oil
dish_1558116201, 313.585999, 91.000000, 24.843000, 3.822000, 17.563000, sausage
dish_1559668314, 551.546021, 300.000000, 38.153999, 32.832001, 21.035000, scrambled eggs; garden salad; hash browns
dish_1563551432, 665.332642, 389.000000, 48.805744, 14.590725, 41.403397, brussels sprouts; olive oil; scrambled eggs; pepper; sausage; salt
dish_1567711272, 188.860001, 71.000000, 6.887000, 23.430000, 7.810000, pizza
dish_1557861697, 13.144000, 53.000000, 0.106000, 3.127000, 0.530000, eggplant
dish_1558721484, 11.160001, 62.000000, 0.124000, 2.418000, 0.558000, cherry tomatoes
dish_1565379251, 32.936092, 67.000000, 0.792689, 6.608891, 0.595280, salt; pepper; olive oil; carrot
dish_1551565289, 88.229996, 172.000000, 5.615000, 10.167000, 2.470000, cauliflower; olives; lemon
dish_1566242273, 550.009949, 521.000000, 11.134001, 15.791000, 92.493996, onions; tuna; chicken; carrot; olives; cherry tomatoes
dish_1563306392, 477.465118, 288.000000, 13.979971, 5.710499, 77.775475, chicken; spinach (raw); wheat berry; thyme; olive oil; lemon juice; parsley; salt; garlic; shallots
dish_1551374332, 181.779984, 221.000000, 0.789000, 41.790001, 3.259000, kiwi; white rice; berries
dish_1559843335, 25.410002, 77.000000, 0.231000, 6.160000, 0.539000, strawberries
dish_1550777469, 96.480003, 18.000000, 6.300000, 9.539999, 1.260000, potato chips
dish_1558549214, 239.190002, 361.000000, 0.722000, 53.875004, 5.712000, white rice; potatoes; spinach (raw); cherry tomatoes; grapes
dish_1562775488, 91.239998, 145.000000, 0.158000, 12.433001, 8.560000, egg whites; sweet potato
dish_1551317998, 28.670000, 47.000000, 0.235000, 7.050000, 0.517000, kiwi
dish_1562787956, 26.840000, 61.000000, 1.281000, 2.623000, 1.952000, caesar salad
dish_1562775212, 92.480003, 136.000000, 1.904000, 16.320000, 3.264000, oatmeal
dish_1560801773, 13.500000, 54.000000, 0.162000, 2.700000, 0.972000, cauliflower
dish_1559238435, 115.544006, 202.000000, 0.202000, 30.703999, 0.808000, pears
dish_1562008813, 214.593262, 225.000000, 15.571491, 15.597978, 6.029664, pears; quinoa; shallots; olive oil; lemon juice; mustard; vinegar; arugula; garlic; mixed greens; goat cheese; thyme; pecans; parsley; chard; blueberries; olives; cauliflower; salt
dish_1551391710, 102.789993, 19.000000, 7.980000, 0.266000, 7.030000, bacon
dish_1568061202, 256.551605, 334.000000, 7.670484, 39.151718, 9.440392, salt; pepper; brussels sprouts; olive oil; squash; pineapple; cheese pizza
dish_1560445069, 94.527000, 243.000000, 0.243000, 22.112999, 1.215000, grapefruit juice
dish_1566502573, 821.510193, 487.000000, 43.206230, 60.718185, 51.189270, chive; bok choy; chicken; white rice; pork; arugula; spinach (raw); brown rice; chard; mustard; olive oil; garlic; cucumbers; sugar; rosemary; pepper; sun dried tomatoes; lemon juice; mustard greens; parsley; vinegar; corn on the cob; basil; onions; carrot; soy sauce; salt; chickpeas
dish_1563900172, 236.636597, 255.000000, 12.947122, 18.364880, 11.786048, scrambled eggs; cantaloupe; olive oil; sweet potato
dish_1562785132, 211.542679, 192.000000, 24.600800, 10.392798, 28.955555, fish; country rice; onions; olive oil; garlic; salt; green onions
dish_1565383097, 479.248993, 430.000000, 25.929001, 13.332999, 50.022999, spinach (raw); cucumbers; olives; chicken; parmesan cheese
dish_1559233102, 183.520004, 124.000000, 13.640000, 1.984000, 12.400001, scrambled eggs
dish_1560357427, 93.749001, 241.000000, 0.241000, 21.931000, 1.205000, grapefruit juice
dish_1568401261, 530.393372, 443.000000, 26.350721, 34.582966, 39.131962, salt; squash; carrot; avocado; tuna salad; olive oil
dish_1558031628, 31.280001, 92.000000, 0.184000, 7.360000, 0.736000, cantaloupe
dish_1558029148, 38.880001, 108.000000, 0.108000, 9.720000, 0.540000, honeydew melons
dish_1558461431, 1.150000, 5.000000, 0.020000, 0.180000, 0.145000, spinach (raw)
dish_1562790824, 437.071686, 368.000000, 49.829514, 19.273878, 49.859921, salt; bell peppers; garlic; mustard; cucumbers; olive oil; vinegar; country rice; onions; green onions; fish; radishes
dish_1551567848, 72.449997, 63.000000, 6.741000, 3.969000, 0.504000, olives
dish_1558718610, 113.527000, 107.000000, 2.568000, 23.539999, 3.317000, corn on the cob
dish_1562959129, 412.873596, 293.000000, 22.177427, 47.374996, 24.672005, fish; garlic; salt; pizza; onions; pepper; quinoa; artichokes; lemon juice; olive oil; arugula; jalapenos; tomatillo; parsnips; cilantro; roasted potatoes
dish_1560975517, 42.389999, 99.000000, 1.858000, 4.608000, 3.064000, broccoli; caesar salad
dish_1558641075, 12.420000, 69.000000, 0.138000, 2.691000, 0.621000, cherry tomatoes
dish_1560455158, 69.120850, 55.000000, 5.892522, 3.531324, 1.433316, olive oil; arugula; vinegar; carrot; mixed greens; mustard; lettuce; pumpkin seeds; salt
dish_1565972715, 657.545837, 510.000000, 46.845226, 15.662046, 43.166805, cucumbers; vinegar; green beans; scrambled eggs; pepper; lettuce; chicken apple sausage; cherry tomatoes; lime; mixed greens; salt; olive oil; onions
dish_1558639787, 24.750000, 99.000000, 0.297000, 4.950000, 1.782000, cauliflower
dish_1560203424, 451.753998, 138.000000, 22.271999, 50.211998, 14.587999, pepperoni pizza; brownies
dish_1558724912, 30.750000, 75.000000, 0.150000, 7.500000, 0.675000, carrot
dish_1563913675, 282.693146, 228.000000, 12.514251, 31.848915, 12.170398, spinach (raw); vinegar; chard; cherry tomatoes; cheese pizza; figs; salt; caesar salad; cucumbers; olive oil; mustard
dish_1567542876, 495.807739, 260.000000, 21.002985, 45.708035, 29.519905, white rice; soy sauce; onions; orange juice; kale; lemon juice; chili; cilantro; green onions; cheese pizza; broccoli; beef; pineapple; chicken thighs; vinegar; olive oil; garlic; salt
dish_1561753075, 945.670715, 668.000000, 47.436813, 46.316841, 82.687485, garlic; salmon; chicken thighs; onions; olive oil; chili; caesar salad; cilantro; cheese; pepper; brown rice; arugula; squash; thyme; tortilla; salt; tomatoes
dish_1559244305, 113.066399, 64.000000, 7.045210, 9.832837, 3.483331, arugula; pepper; vinegar; chickpeas; salt; parsley; olive oil; mustard greens
dish_1561577573, 755.432922, 346.000000, 40.638695, 24.984560, 66.063805, onions; bok choy; millet; beef; salt; spinach (cooked); shallots; olive oil; pizza; vinegar
dish_1563550614, 132.824387, 205.000000, 1.753415, 11.551586, 15.085366, sweet potato; olive oil; egg whites
dish_1550776957, 213.109985, 100.000000, 10.728000, 24.049999, 7.226000, bacon; banana; potato chips
dish_1565204891, 302.886444, 314.000000, 9.080520, 40.929695, 16.297201, olive oil; onions; brussels sprouts; chicken thighs; lemon juice; salt; garlic; pineapple; white rice; cilantro; pepper; vinegar; kale
dish_1551395800, 90.680000, 118.000000, 0.212000, 20.570000, 1.964000, white rice; asparagus; pineapple
dish_1558115011, 115.620003, 20.000000, 9.900000, 4.540000, 4.480000, almonds
dish_1562776497, 291.832458, 292.000000, 13.205418, 32.771591, 11.634132, pepper; olive oil; brussels sprouts; sweet potato; scrambled eggs; salt
dish_1559675234, 36.970001, 120.000000, 0.271000, 8.135000, 2.075000, carrot; bell peppers; cherry tomatoes; brussels sprouts
dish_1565638323, 467.824677, 274.000000, 20.744896, 29.248800, 38.302158, salt; garlic; parsley; onions; zucchini; rosemary; olive oil; arugula; pork; brown rice; white rice
dish_1550706177, 29.580000, 87.000000, 0.609000, 5.916000, 0.609000, tomatoes
dish_1550773394, 20.000000, 50.000000, 0.100000, 4.500000, 1.000000, bell peppers
dish_1561405836, 82.429001, 31.000000, 2.914000, 10.385000, 3.472000, cheese pizza
dish_1565898659, 576.704529, 537.000000, 11.448723, 16.112270, 97.243431, cherry tomatoes; tuna; olives; salmon; spinach (raw); onions; chili; cilantro; lime; salt; ginger; brown rice; jalapenos; lemon juice; olive oil; carrot; shallots; garlic
dish_1562169818, 346.819672, 275.000000, 22.768761, 16.997473, 19.754049, olive oil; vinaigrette; pepper; scrambled eggs; granola; mixed greens; salt; raspberries; blackberries; brussels sprouts
dish_1559934679, 160.845459, 146.000000, 7.257577, 4.518153, 18.901001, quinoa; wine; eggplant; mushroom; chicken thighs; squash; salt; lemon juice; shallots; caesar salad; spinach (cooked); garlic; olive oil
dish_1562698276, 434.583160, 307.000000, 16.904676, 35.996620, 31.992001, spinach (cooked); shallots; salt; onions; broccoli; olive oil; vinegar; white rice; beef; millet; bok choy
dish_1558718051, 24.250000, 97.000000, 0.291000, 4.850000, 1.746000, cauliflower
dish_1560368764, 207.098907, 270.000000, 15.165788, 14.017039, 7.992478, olive oil; mustard; pumpkin seeds; carrot; mixed greens; lettuce; salt; asparagus; tofu; arugula; eggplant; vinegar
dish_1563563317, 345.841980, 252.000000, 22.701002, 8.312000, 28.483000, olives; grilled chicken; cherry tomatoes; carrot
dish_1565895966, 214.544357, 287.000000, 9.931850, 16.800755, 16.543627, bok choy; salt; onions; kale; olive oil; vinegar; shallots; green beans; chard; beef; spinach (cooked); millet
dish_1566933226, 245.449509, 171.000000, 7.784025, 19.447062, 22.552277, couscous; garlic; parsley; basil; lemon juice; olive oil; thyme; salt; chicken thighs; brown rice; radishes; arugula; vinegar
dish_1550712079, 73.239998, 210.000000, 0.986000, 15.141000, 3.254000, bell peppers; mixed greens; tomatoes
dish_1558458737, 41.599998, 32.000000, 0.096000, 8.960000, 0.864000, white rice
dish_1561392593, 354.044922, 325.000000, 24.260466, 19.139467, 16.390600, vinegar; olive oil; broccoli; berries; bell peppers; radishes; salt; garlic; scrambled eggs; mustard; cucumbers
dish_1566416421, 313.741882, 367.000000, 18.395054, 36.646526, 12.292887, wheat berry; lemon juice; green beans; chard; fish; cherry tomatoes; garlic; roasted potatoes; shallots; chive; salt; parsley; olive oil; eggplant
dish_1562009120, 95.610138, 146.000000, 5.247729, 6.257764, 9.354047, brussels sprouts; tofu; salt; pepper; olive oil
dish_1560444869, 14.040001, 39.000000, 0.039000, 3.510000, 0.195000, honeydew melons
dish_1550789255, 76.889999, 156.000000, 5.904000, 8.178000, 8.924000, fish; tomatoes; broccoli
dish_1562872365, 9.879999, 76.000000, 0.152000, 1.672000, 1.140000, bok choy
dish_1564773903, 316.827545, 336.000000, 16.086779, 25.091196, 19.580328, cherry tomatoes; lentils; salmon; arugula; pineapple; parsley; kale; olive oil; shallots; pepper; pickles; salt; mayonnaise; lemon juice; broccoli; garlic; chive
dish_1563910137, 131.283218, 141.000000, 8.903819, 11.986854, 2.529557, vinegar; chard; spinach (raw); cherry tomatoes; green beans; olive oil; salt; cucumbers; figs; mustard
dish_1561661347, 50.669998, 132.000000, 1.632000, 7.215000, 3.426000, green beans; caesar salad
dish_1558721726, 74.360001, 143.000000, 0.286000, 20.020000, 0.429000, apple
dish_1566931586, 379.380005, 389.000000, 15.281001, 15.525999, 46.593998, olives; mixed greens; chicken; broccoli
dish_1551493723, 179.192001, 52.000000, 14.196000, 2.184000, 10.036000, sausage
dish_1563908923, 49.279999, 112.000000, 2.352000, 4.816000, 3.584000, caesar salad
dish_1563552016, 493.589081, 174.000000, 19.477127, 69.953438, 10.739063, syrup; waffles
dish_1562784307, 158.518127, 157.000000, 5.112942, 24.925295, 5.678117, salt; pizza; olive oil; eggplant; corn on the cob
dish_1551304608, 269.530029, 223.000000, 17.083000, 19.021999, 11.917999, potato chips; cauliflower; scrambled eggs
dish_1551318068, 31.679998, 33.000000, 0.495000, 6.930000, 1.122000, corn
