,Age,Attrition,BusinessTravel,DailyRate,Department,Education,JobRole,DistanceFromHome,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,StandardHours,WorkLifeBalance
907,25,No,Travel_Frequently,512,T,e,c,3,4,F,49,4,1,4,Married,9928,8679,2,Y,No,10,4,80,3
908,40,No,Travel_Rarely,502,R,e,s,8,4,F,48,2,3,5,Single,9378,9357,2,Y,No,0,4,80,2
909,55,No,Non-Travel,491,S,a,l,5,3,F,46,4,1,2,Married,9720,10910,4,Y,Yes,8,2,80,1
910,51,No,Non-Travel,498,T,e,c,3,5,F,51,4,1,4,Married,9325,10668,3,Y,No,13,3,80,1
911,19,No,Non-Travel,488,S,a,l,3,2,F,50,4,3,5,Married,10562,8985,2,Y,No,6,3,80,1
912,57,Yes,Travel_Frequently,500,T,e,c,5,4,M,47,2,2,5,Single,8172,10567,2,Y,No,11,3,80,3
913,34,No,Travel_Rarely,491,T,e,c,8,3,F,51,3,3,5,Married,9670,10015,2,Y,No,7,2,80,3
914,54,Yes,Non-Travel,498,S,a,l,5,2,F,48,2,1,5,Married,10533,9421,1,Y,No,12,2,80,3
915,59,No,Non-Travel,506,R,e,s,4,4,F,50,2,1,5,Single,9005,8801,2,Y,No,9,1,80,3
916,48,No,Travel_Frequently,511,R,e,s,3,3,M,48,5,2,3,Married,11978,9591,2,Y,No,15,2,80,1
917,61,No,Non-Travel,500,R,e,s,2,2,F,47,4,1,4,Married,10671,10356,3,Y,Yes,12,3,80,2
918,61,No,Non-Travel,506,T,e,c,4,4,M,48,4,2,5,Married,10241,11707,3,Y,No,11,2,80,3
919,30,Yes,Travel_Frequently,510,S,a,l,2,4,F,53,4,2,3,Single,11691,7225,2,Y,No,4,1,80,2
920,37,No,Travel_Frequently,516,R,e,s,6,4,F,47,3,3,4,Married,11374,10124,1,Y,No,10,3,80,3
921,38,No,Non-Travel,506,S,a,l,5,4,F,50,4,3,2,Single,9311,9293,2,Y,No,14,2,80,3
922,44,No,Non-Travel,493,S,a,l,4,2,F,47,3,3,5,Divorced,9605,9255,4,Y,No,3,3,80,2
923,34,No,Non-Travel,493,R,e,s,4,5,M,49,4,2,5,Married,8985,9318,2,Y,No,13,3,80,3
924,38,No,Travel_Rarely,498,S,a,l,7,4,F,46,4,3,2,Divorced,9564,10472,2,Y,Yes,12,2,80,3
925,36,Yes,Non-Travel,503,S,a,l,3,4,M,50,4,2,4,Divorced,10044,10146,3,Y,No,5,3,80,3
926,31,No,Non-Travel,492,T,e,c,3,5,M,50,3,2,3,Divorced,8700,10845,4,Y,No,6,1,80,3
927,41,No,Non-Travel,513,R,e,s,2,4,F,49,3,1,5,Married,9530,9663,3,Y,No,9,3,80,1
928,25,Yes,Travel_Frequently,488,T,e,c,5,4,F,47,5,3,4,Married,11358,11539,1,Y,Yes,13,3,80,3
929,48,No,Non-Travel,507,S,a,l,8,4,M,48,5,3,2,Single,9027,10647,1,Y,No,10,2,80,3
930,29,No,Non-Travel,513,S,a,l,4,2,F,47,4,1,2,Divorced,10540,10633,1,Y,No,4,3,80,1
931,58,No,Non-Travel,492,R,e,s,5,4,M,54,4,1,4,Divorced,10295,10081,1,Y,No,18,2,80,3
932,43,Yes,Non-Travel,500,T,e,c,1,4,M,50,2,3,4,Divorced,11900,9993,2,Y,Yes,8,2,80,3
933,21,No,Non-Travel,497,S,a,l,5,5,M,51,2,2,3,Married,9965,10038,4,Y,No,18,3,80,3
934,47,No,Travel_Frequently,488,R,e,s,4,3,M,50,2,2,3,Married,9397,9930,2,Y,Yes,6,4,80,2
935,53,No,Non-Travel,510,S,a,l,7,4,M,50,3,1,3,Married,9435,8851,2,Y,Yes,9,3,80,1
936,37,No,Travel_Frequently,494,S,a,l,6,2,F,50,3,2,3,Married,10740,8739,5,Y,No,7,2,80,1
937,40,No,Non-Travel,490,S,a,l,4,3,M,52,4,1,2,Divorced,11126,11613,3,Y,No,9,2,80,3
938,48,Yes,Non-Travel,493,T,e,c,3,4,M,49,4,3,5,Married,11416,9051,3,Y,No,8,3,80,3
939,43,No,Non-Travel,507,S,a,l,6,3,M,45,3,1,4,Divorced,10226,8697,1,Y,No,2,1,80,1
940,51,No,Travel_Rarely,494,S,a,l,7,2,M,47,4,2,4,Married,11114,9700,2,Y,No,1,3,80,2
941,52,No,Travel_Frequently,517,T,e,c,5,4,F,48,4,1,5,Married,8639,8771,3,Y,No,3,4,80,2
942,45,No,Travel_Frequently,508,S,a,l,5,2,F,47,4,1,4,Married,10313,10040,3,Y,No,18,2,80,3
943,32,No,Non-Travel,489,R,e,s,7,5,M,45,3,1,5,Married,10198,11106,4,N,No,0,1,80,2
944,38,Yes,Travel_Frequently,502,T,e,c,4,4,F,50,4,3,3,Married,10171,8900,0,Y,No,7,2,80,4
945,42,No,Non-Travel,491,S,a,l,4,3,M,51,4,3,5,Married,12027,9228,3,Y,Yes,9,3,80,3
946,41,No,Non-Travel,514,R,e,s,4,4,F,50,2,3,4,Married,10089,8450,2,Y,No,10,2,80,4
947,35,No,Non-Travel,499,R,e,s,5,2,M,53,3,3,2,Married,9509,9833,2,Y,No,9,2,80,2
948,37,No,Non-Travel,496,S,a,l,7,4,M,51,3,1,4,Divorced,9602,11474,1,Y,No,9,2,80,3
949,25,No,Non-Travel,499,S,a,l,4,3,M,51,3,3,2,Married,8917,11152,2,Y,No,12,3,80,3
950,53,Yes,Non-Travel,499,R,e,s,4,4,M,53,4,3,3,Married,9051,9953,3,Y,Yes,19,2,80,3
951,45,No,Non-Travel,505,S,a,l,7,5,F,51,3,2,4,Divorced,9040,9266,3,Y,Yes,4,3,80,3
952,27,Yes,Non-Travel,491,S,a,l,7,4,F,53,2,3,3,Married,9759,9756,4,Y,Yes,8,2,80,3
953,53,No,Non-Travel,518,S,a,l,3,3,F,46,4,3,2,Married,9909,11475,4,Y,No,17,3,80,3
954,58,No,Non-Travel,518,S,a,l,4,4,M,47,4,3,5,Married,11284,8646,3,Y,No,15,2,80,3
955,43,No,Non-Travel,488,R,e,s,6,5,F,44,4,2,2,Married,9418,10883,3,Y,No,5,1,80,2
956,47,No,Travel_Frequently,502,S,a,l,7,3,M,48,4,2,5,Married,10140,10893,5,Y,No,14,3,80,3
957,27,Yes,Travel_Frequently,510,S,a,l,10,4,F,49,3,3,4,Divorced,11916,8638,3,Y,No,7,3,80,2
958,32,No,Non-Travel,510,T,e,c,7,3,M,45,4,1,4,Married,9160,9005,1,Y,No,3,3,80,1
959,38,Yes,Non-Travel,506,R,e,s,6,5,M,50,2,1,4,Married,9994,9134,3,Y,Yes,5,1,80,3
960,36,No,Non-Travel,514,S,a,l,6,3,M,46,3,2,5,Single,9512,9850,2,Y,No,10,4,80,2
961,33,No,Non-Travel,517,R,e,s,8,3,F,52,3,3,4,Married,8215,9970,2,Y,No,10,2,80,2
962,32,Yes,Non-Travel,509,S,a,l,6,3,F,50,4,3,2,Single,10593,10117,3,Y,Yes,9,1,80,1
963,29,No,Non-Travel,492,S,a,l,6,4,M,53,4,3,4,Married,11319,9750,2,Y,No,19,2,80,1
964,28,No,Non-Travel,497,T,e,c,8,3,F,45,3,2,2,Married,10249,10077,2,Y,No,14,3,80,2
965,34,No,Non-Travel,501,S,a,l,2,3,M,49,2,3,3,Divorced,9119,8707,3,Y,No,15,2,80,4
966,34,No,Non-Travel,487,R,e,s,5,2,F,47,2,3,2,Divorced,9612,9568,2,Y,No,3,1,80,1
967,51,No,Travel_Rarely,506,R,e,s,4,2,M,48,4,1,3,Single,10354,9768,3,Y,No,9,2,80,3
968,31,No,Non-Travel,494,S,a,l,5,4,F,51,2,3,4,Married,10845,11810,2,Y,No,10,2,80,3
969,44,Yes,Non-Travel,499,S,a,l,1,3,M,49,3,3,4,Divorced,11983,9719,2,N,Yes,10,2,80,3
970,34,No,Non-Travel,483,R,e,s,5,4,F,50,4,1,4,Married,10084,11575,1,Y,Yes,8,2,80,2
971,43,No,Non-Travel,495,S,a,l,3,2,F,50,3,3,4,Married,11117,10422,3,Y,No,3,2,80,3
972,52,No,Non-Travel,511,S,a,l,8,4,M,48,3,1,2,Single,11003,10253,3,Y,Yes,18,3,80,2
973,58,No,Travel_Rarely,502,S,a,l,5,2,F,46,4,1,3,Married,9555,9688,1,Y,No,5,2,80,2
974,36,No,Non-Travel,507,T,e,c,1,4,M,45,4,1,3,Married,10176,9712,3,Y,No,9,1,80,3
975,66,No,Non-Travel,503,T,e,c,1,3,M,51,4,3,4,Married,8509,10160,4,Y,Yes,6,2,80,2
976,61,No,Non-Travel,497,T,e,c,5,2,M,49,3,1,5,Married,9689,10393,2,Y,Yes,12,3,80,1
977,42,No,Non-Travel,494,T,e,c,5,2,F,47,3,2,5,Single,8927,7866,3,Y,No,7,2,80,2
978,34,No,Non-Travel,475,T,e,c,2,3,F,50,3,1,4,Married,9251,10095,4,Y,No,0,2,80,2
979,42,Yes,Non-Travel,505,R,e,s,5,2,M,48,5,1,3,Married,10506,9215,3,Y,Yes,9,2,80,3
980,56,No,Non-Travel,485,T,e,c,3,3,F,47,4,3,4,Married,10221,9479,3,Y,No,16,2,80,3
981,26,No,Non-Travel,485,S,a,l,2,4,M,50,2,1,2,Married,10699,9385,2,Y,Yes,10,2,80,3
982,43,No,Non-Travel,511,T,e,c,5,2,M,51,3,2,3,Divorced,10542,10583,4,Y,No,17,2,80,2
983,46,No,Non-Travel,502,S,a,l,7,2,F,49,2,2,4,Married,8653,8922,0,Y,No,4,1,80,2
984,54,No,Non-Travel,498,R,e,s,5,4,M,55,4,3,2,Divorced,10507,9481,2,Y,Yes,8,2,80,3
985,38,No,Non-Travel,499,R,e,s,3,4,F,49,5,3,5,Divorced,8034,8663,3,Y,No,12,2,80,1
986,40,No,Non-Travel,504,T,e,c,5,3,M,48,3,2,4,Married,9948,10420,3,Y,Yes,5,1,80,1
987,45,No,Non-Travel,505,T,e,c,4,3,F,47,2,3,4,Married,8245,9416,3,Y,No,4,3,80,3
988,57,No,Non-Travel,490,R,e,s,5,4,F,50,3,2,4,Married,10337,12738,1,Y,Yes,14,1,80,1
989,54,No,Non-Travel,509,S,a,l,5,4,F,49,3,3,2,Divorced,10139,8757,3,Y,Yes,5,4,80,2
990,32,No,Non-Travel,476,R,e,s,6,2,F,46,3,3,3,Married,9952,8510,1,Y,No,6,2,80,2
991,27,No,Non-Travel,499,T,e,c,5,4,F,49,3,3,4,Married,10728,11328,3,N,Yes,17,2,80,3
992,39,No,Non-Travel,493,T,e,c,7,4,F,49,4,1,4,Divorced,9258,10712,1,Y,Yes,15,1,80,1
993,23,No,Travel_Frequently,504,R,e,s,4,2,F,51,3,1,3,Married,9816,10634,3,Y,No,6,3,80,4
994,58,No,Travel_Frequently,509,R,e,s,7,2,M,48,5,3,4,Married,9067,11378,3,Y,Yes,12,2,80,4
995,60,No,Non-Travel,486,T,e,c,4,4,M,49,3,3,4,Married,10410,9668,1,Y,No,11,1,80,1
996,24,No,Non-Travel,492,S,a,l,4,4,F,50,3,3,3,Married,11073,11991,4,Y,No,9,2,80,3
997,44,Yes,Travel_Rarely,498,S,a,l,6,3,M,47,3,2,2,Single,9628,9480,4,Y,No,5,2,40,2
998,53,No,Non-Travel,487,T,e,c,6,2,F,53,4,3,5,Married,11109,11789,1,Y,Yes,13,4,80,2
999,46,No,Non-Travel,510,S,a,l,0,4,F,50,4,2,3,Married,8052,10978,4,Y,No,5,3,80,4
1000,54,No,Non-Travel,496,R,e,s,10,3,F,51,4,1,3,Married,9303,9887,2,Y,Yes,3,1,80,2
1001,45,No,Travel_Frequently,498,S,a,l,4,5,F,52,5,1,4,Married,7895,9413,3,Y,No,27,3,80,4
1002,58,No,Non-Travel,490,S,a,l,4,4,M,50,2,1,3,Married,10752,9455,1,Y,Yes,8,2,80,2
1003,30,No,Non-Travel,502,S,a,l,4,4,F,48,4,3,3,Divorced,9152,7620,3,Y,Yes,17,4,80,3
1004,43,No,Non-Travel,500,R,e,s,3,3,M,47,3,3,4,Married,10143,10094,5,Y,Yes,15,1,80,3
1005,50,No,Non-Travel,513,S,a,l,8,4,F,51,3,3,3,Divorced,10115,9977,3,Y,Yes,1,3,80,2
1006,53,No,Travel_Rarely,506,T,e,c,6,4,M,48,4,1,5,Married,11438,10753,3,Y,No,16,1,80,2
1007,39,No,Non-Travel,487,R,e,s,6,2,F,50,5,3,5,Married,9939,9708,3,Y,No,2,1,80,2
1008,47,No,Non-Travel,506,T,e,c,5,3,F,49,3,1,2,Single,9865,10185,3,Y,Yes,18,3,80,3
1009,41,No,Non-Travel,493,R,e,s,5,3,F,51,3,2,2,Single,9655,9758,2,Y,No,12,3,80,3
1010,48,Yes,Travel_Frequently,492,T,e,c,7,4,F,50,2,3,2,Married,11543,9172,4,Y,No,14,1,80,2
1011,43,No,Travel_Frequently,488,R,e,s,8,4,M,50,3,3,5,Divorced,10289,9799,3,Y,Yes,14,3,80,2
1012,53,Yes,Non-Travel,493,T,e,c,3,3,F,53,3,3,3,Single,10585,9337,3,Y,No,5,3,80,1
1013,50,No,Non-Travel,496,T,e,c,2,4,F,47,3,2,5,Married,10888,9471,3,Y,No,9,2,80,3
1014,36,No,Non-Travel,501,R,e,s,4,4,M,53,4,3,3,Married,10880,10585,4,Y,No,3,2,80,2
1015,63,No,Non-Travel,510,S,a,l,4,4,M,49,3,1,2,Married,10759,12356,3,Y,Yes,5,2,80,2
1016,52,No,Non-Travel,499,T,e,c,1,4,F,50,3,1,4,Single,10378,9214,2,Y,No,3,3,80,3
1017,35,No,Travel_Frequently,498,T,e,c,4,3,F,48,4,3,5,Married,8807,12089,3,Y,Yes,6,2,80,1
1018,30,No,Non-Travel,489,T,e,c,5,2,F,49,5,1,3,Married,9757,10645,4,Y,No,0,2,80,2
1019,41,No,Non-Travel,492,T,e,c,6,5,M,49,4,1,2,Single,10159,10568,3,Y,No,3,4,80,4
1020,32,No,Non-Travel,498,S,a,l,7,3,M,47,5,2,4,Married,10127,11138,3,N,No,11,3,80,3
1021,41,No,Travel_Rarely,486,S,a,l,7,4,F,51,3,3,3,Married,9898,10385,2,Y,Yes,8,4,80,2
1022,39,No,Travel_Frequently,506,R,e,s,3,5,F,50,2,2,2,Married,8997,9749,3,Y,No,3,1,80,3
1023,34,No,Non-Travel,516,S,a,l,6,5,F,51,3,3,5,Married,10415,11623,1,Y,Yes,11,2,80,1
1024,52,No,Non-Travel,494,R,e,s,4,3,M,49,4,1,5,Married,10454,10304,0,Y,No,11,2,80,3
1025,25,Yes,Non-Travel,494,S,a,l,5,3,M,46,3,2,3,Married,9207,10525,1,Y,No,9,4,80,3
1026,47,No,Non-Travel,500,R,e,s,4,2,F,50,3,2,4,Single,10262,8734,4,Y,No,3,3,80,3
1027,54,No,Travel_Frequently,490,S,a,l,6,3,F,50,5,1,3,Divorced,9095,9920,2,Y,No,8,1,80,1
1028,47,No,Non-Travel,494,T,e,c,2,5,F,48,4,3,5,Married,12001,9058,1,Y,No,20,2,80,2
1029,41,No,Travel_Frequently,497,R,e,s,6,4,F,49,4,2,5,Single,8533,10649,3,Y,No,5,3,80,2
1030,42,Yes,Non-Travel,511,T,e,c,3,2,F,49,3,2,5,Divorced,11796,11465,0,Y,No,3,3,80,2
1031,48,No,Travel_Frequently,485,R,e,s,6,4,M,48,2,3,5,Married,8293,8809,1,Y,Yes,5,3,80,3
1032,43,No,Travel_Rarely,507,S,a,l,2,4,F,49,2,1,2,Married,8650,10198,1,Y,No,7,3,80,2
1033,52,No,Travel_Frequently,514,S,a,l,4,3,F,50,4,1,5,Single,9972,10249,3,Y,Yes,9,4,80,1
1034,16,No,Non-Travel,513,S,a,l,5,3,M,49,2,3,2,Single,11374,8866,2,Y,Yes,3,2,80,3
1035,51,No,Non-Travel,498,R,e,s,5,3,M,47,2,3,4,Single,10813,9992,2,Y,No,7,2,80,3
1036,46,No,Non-Travel,500,T,e,c,3,4,M,48,4,3,5,Married,9518,10171,2,Y,No,0,3,80,3
1037,49,Yes,Non-Travel,493,T,e,c,4,4,F,48,5,3,2,Married,10064,11806,4,Y,No,7,2,80,2
1038,48,No,Non-Travel,497,T,e,c,2,4,F,54,4,1,5,Single,10882,9077,4,Y,No,10,1,80,3
1039,48,No,Non-Travel,503,R,e,s,3,2,F,51,2,3,5,Single,11073,9669,3,Y,No,12,3,80,4
1040,42,Yes,Travel_Frequently,508,R,e,s,6,3,F,51,3,3,2,Married,9637,9736,3,Y,Yes,16,2,80,2
1041,40,No,Non-Travel,501,S,a,l,2,4,F,47,4,2,2,Married,10627,10568,3,Y,Yes,11,2,80,3
1042,61,No,Non-Travel,507,S,a,l,4,5,M,49,3,1,4,Married,9452,11350,3,Y,No,4,2,80,2
1043,59,No,Non-Travel,495,T,e,c,9,3,M,47,3,3,2,Married,10878,11156,3,Y,Yes,11,1,80,3
1044,21,No,Non-Travel,506,T,e,c,2,4,M,47,4,3,5,Married,9849,8716,3,Y,No,9,4,80,1
1045,55,No,Non-Travel,503,R,e,s,6,4,M,48,3,3,4,Divorced,10410,9666,3,Y,No,1,2,80,3
1046,46,No,Non-Travel,499,T,e,c,4,4,F,46,2,1,3,Married,9965,8277,4,Y,No,3,2,80,1
1047,46,No,Non-Travel,500,R,e,s,5,4,F,52,2,2,3,Married,10209,10697,2,Y,Yes,16,2,80,1
1048,27,No,Non-Travel,509,T,e,c,4,4,F,54,5,3,5,Divorced,9671,8970,1,Y,No,8,1,80,3
1049,60,No,Non-Travel,514,S,a,l,5,3,M,47,4,2,5,Married,10187,8446,2,Y,Yes,2,2,80,3
1050,57,No,Non-Travel,513,T,e,c,3,4,F,50,2,3,4,Married,10314,11466,1,Y,No,10,4,80,2
1051,27,No,Non-Travel,502,T,e,c,5,5,M,50,4,2,5,Married,9920,10087,5,Y,No,10,3,80,3
1052,33,No,Non-Travel,488,T,e,c,2,4,M,49,4,3,3,Single,9548,9612,3,Y,No,6,1,80,1
1053,40,No,Non-Travel,497,R,e,s,6,4,M,47,4,1,3,Married,10860,7983,3,Y,No,2,3,80,2
1054,34,No,Non-Travel,498,S,a,l,5,5,F,51,3,3,5,Single,10013,8930,4,Y,No,18,3,80,1
1055,53,Yes,Travel_Frequently,504,T,e,c,5,4,M,50,4,2,3,Married,9450,11264,3,Y,No,13,3,80,3
1056,53,No,Non-Travel,505,S,a,l,4,3,M,51,3,3,5,Married,10242,9362,4,Y,No,18,3,80,2
1057,44,No,Travel_Rarely,486,R,e,s,5,3,F,48,4,2,5,Married,10497,10312,4,N,No,14,1,80,3
1058,30,No,Non-Travel,499,S,a,l,8,2,F,51,4,3,5,Married,11098,9125,2,Y,Yes,3,1,80,2
1059,19,No,Travel_Frequently,505,S,a,l,3,3,M,46,4,3,5,Married,10367,8466,2,Y,Yes,8,2,80,1
1060,43,No,Travel_Rarely,514,S,a,l,4,4,F,52,4,2,2,Single,9855,11165,2,Y,No,12,4,80,3
1061,33,No,Travel_Frequently,494,S,a,l,6,2,F,51,3,1,2,Divorced,9616,11798,1,Y,No,10,1,80,1
1062,43,No,Non-Travel,481,T,e,c,5,4,M,54,4,2,4,Married,9419,10603,2,Y,Yes,7,2,80,2
1063,53,No,Non-Travel,500,S,a,l,5,3,M,50,4,1,5,Divorced,9401,8064,0,Y,Yes,9,2,80,2
1064,54,No,Non-Travel,487,T,e,c,7,3,F,51,4,3,5,Married,10288,12152,2,Y,Yes,5,2,80,4
1065,30,Yes,Non-Travel,511,R,e,s,4,2,F,51,4,3,4,Married,10866,9394,3,Y,No,3,3,80,1
1066,48,No,Non-Travel,503,S,a,l,2,3,F,49,4,3,5,Married,11050,9358,2,Y,Yes,11,2,80,2
1067,31,No,Non-Travel,498,R,e,s,5,4,F,51,4,3,4,Single,10134,11611,1,Y,No,13,1,80,1
1068,42,Yes,Non-Travel,497,R,e,s,6,4,M,48,5,2,5,Married,10108,10178,3,Y,No,6,1,80,4
1069,39,No,Non-Travel,492,R,e,s,4,4,M,47,3,3,4,Married,8530,9517,3,Y,No,18,4,80,2
1070,56,No,Non-Travel,490,R,e,s,3,4,F,52,3,1,2,Married,10054,10161,2,Y,No,17,2,80,2
1071,45,Yes,Non-Travel,501,S,a,l,4,3,M,51,4,3,5,Single,10523,9394,3,Y,Yes,12,2,80,1
1072,56,Yes,Non-Travel,502,T,e,c,8,3,F,51,4,2,5,Married,10007,8996,3,Y,No,14,2,80,4
1073,46,No,Non-Travel,500,S,a,l,4,2,M,51,2,3,2,Single,10102,9902,1,Y,Yes,16,2,80,3
1074,38,No,Non-Travel,485,R,e,s,4,3,M,49,4,2,4,Single,10049,9564,3,Y,Yes,12,2,80,3
1075,51,No,Travel_Rarely,494,T,e,c,6,3,F,48,4,3,5,Single,10672,9513,1,Y,Yes,13,3,80,4
1076,58,No,Non-Travel,488,S,a,l,7,3,M,50,3,1,2,Married,9969,10459,2,Y,No,13,2,80,2
1077,28,No,Non-Travel,498,R,e,s,7,4,F,50,4,2,3,Divorced,11255,10799,3,Y,No,15,2,80,3
1078,44,No,Travel_Frequently,507,S,a,l,7,4,M,50,3,2,5,Married,9372,10889,1,Y,No,7,1,80,2
1079,30,Yes,Non-Travel,483,S,a,l,6,4,F,49,3,3,3,Married,10356,9683,3,Y,No,10,3,80,1
1080,33,No,Travel_Frequently,491,T,e,c,5,3,M,48,2,1,5,Married,11031,8763,2,Y,No,7,3,80,1
1081,41,No,Non-Travel,500,S,a,l,4,3,F,51,4,3,4,Married,9794,9588,3,Y,No,9,3,80,2
1082,53,No,Non-Travel,492,T,e,c,7,3,F,48,3,1,5,Married,10236,9207,1,Y,No,15,2,80,3
1083,52,Yes,Non-Travel,497,S,a,l,9,4,F,51,3,1,3,Married,11072,11458,3,Y,No,3,3,80,2
1084,31,No,Non-Travel,512,S,a,l,0,3,F,49,3,3,3,Married,10472,9641,3,Y,Yes,12,3,80,4
1085,37,No,Travel_Rarely,509,S,a,l,5,4,M,49,3,2,4,Married,8749,11540,2,Y,No,6,2,80,3
1086,24,No,Non-Travel,487,T,e,c,3,3,M,52,4,3,3,Married,8885,8712,3,Y,Yes,8,3,80,2
1087,52,Yes,Non-Travel,505,R,e,s,8,4,M,49,4,3,3,Married,8020,8316,4,Y,No,5,1,80,2
1088,42,No,Travel_Frequently,480,R,e,s,4,4,M,53,4,1,2,Divorced,9924,9817,0,Y,Yes,6,3,80,3
1089,30,No,Non-Travel,500,R,e,s,2,3,F,52,3,2,3,Married,9827,10753,3,Y,No,6,2,80,3
1090,61,No,Travel_Frequently,508,T,e,c,4,4,M,52,4,3,5,Married,9638,8697,3,Y,No,11,2,80,3
1091,41,No,Non-Travel,509,T,e,c,5,2,F,51,4,2,2,Divorced,9842,10985,4,Y,No,13,2,80,1
1092,52,Yes,Non-Travel,498,R,e,s,4,5,M,49,4,1,4,Single,9063,9458,2,Y,No,8,4,80,2
1093,59,No,Non-Travel,507,R,e,s,0,4,F,48,4,3,4,Single,9855,10507,3,Y,No,12,2,80,2
1094,48,No,Non-Travel,512,R,e,s,3,2,M,47,5,1,3,Married,9709,9548,4,Y,Yes,9,2,80,3
1095,55,No,Non-Travel,505,T,e,c,3,2,M,51,2,1,3,Divorced,10526,11436,3,Y,No,7,3,80,3
1096,40,No,Non-Travel,496,S,a,l,5,3,F,50,2,2,4,Married,10839,10048,4,Y,No,3,2,80,2
1097,32,No,Non-Travel,498,T,e,c,8,2,F,48,2,2,2,Single,7784,10364,3,Y,Yes,12,3,80,2
1098,27,No,Non-Travel,495,T,e,c,3,3,F,50,3,1,4,Married,9521,10979,2,Y,No,2,2,80,2
1099,59,No,Non-Travel,502,S,a,l,1,3,M,48,5,3,4,Married,10318,8662,2,Y,Yes,0,3,80,2
1100,42,No,Non-Travel,509,S,a,l,5,3,M,51,3,2,3,Married,8796,9476,3,Y,Yes,13,2,80,3
1101,41,No,Non-Travel,502,T,e,c,6,2,M,54,2,2,4,Married,10818,9990,3,Y,Yes,12,2,80,3
1102,41,No,Non-Travel,498,T,e,c,6,5,M,48,3,2,4,Divorced,10206,8713,2,Y,No,22,3,80,3
1103,36,No,Non-Travel,486,T,e,c,6,3,F,50,4,1,2,Divorced,7986,11363,1,Y,No,12,4,80,2
1104,27,No,Non-Travel,493,T,e,c,4,4,F,51,4,1,2,Divorced,9596,9839,2,Y,No,7,2,80,4
1105,22,No,Non-Travel,497,T,e,c,6,2,M,49,4,3,5,Divorced,10291,10638,3,Y,No,20,2,80,4
1106,31,No,Travel_Rarely,508,S,a,l,6,2,F,50,4,2,5,Divorced,9207,10144,2,Y,No,1,2,80,1
1107,33,No,Non-Travel,499,R,e,s,4,4,F,50,2,1,3,Married,9769,7901,3,Y,No,10,4,80,3
1108,30,No,Travel_Rarely,511,S,a,l,2,3,M,47,5,1,5,Married,9322,9204,1,Y,Yes,13,4,80,1
1109,50,No,Non-Travel,507,T,e,c,3,3,F,49,2,1,4,Married,9869,10283,2,Y,No,8,3,80,3
1110,55,Yes,Non-Travel,476,S,a,l,4,4,F,48,4,3,3,Single,7087,10946,3,Y,No,9,3,80,2
1111,57,No,Non-Travel,491,S,a,l,4,5,M,50,3,3,2,Single,8227,10137,2,Y,No,13,2,80,3
1112,52,No,Non-Travel,493,S,a,l,5,4,F,50,4,2,4,Married,9967,9903,1,Y,Yes,5,2,80,3
1113,43,Yes,Non-Travel,496,S,a,l,4,4,M,51,3,2,5,Married,8821,12058,4,Y,No,4,2,80,3
1114,51,No,Non-Travel,508,R,e,s,5,4,F,49,2,3,3,Divorced,10051,8933,3,Y,No,18,3,80,2
1115,40,No,Non-Travel,493,S,a,l,5,4,M,50,4,3,2,Divorced,9113,9217,2,Y,No,9,2,80,3
1116,58,No,Travel_Frequently,518,T,e,c,6,5,F,49,3,1,3,Married,10077,10378,3,Y,No,8,3,80,2
1117,20,No,Non-Travel,506,T,e,c,4,3,M,48,3,1,2,Married,8950,9279,2,N,Yes,7,1,80,1
1118,41,No,Non-Travel,497,R,e,s,5,4,F,52,4,1,4,Married,8132,9860,4,N,No,6,1,80,2
1119,37,No,Non-Travel,505,T,e,c,6,2,F,48,4,2,3,Married,8833,10920,3,Y,No,14,2,80,2
1120,44,No,Non-Travel,504,R,e,s,6,4,M,51,5,2,3,Single,10382,9293,2,Y,No,4,2,80,1
1121,52,Yes,Non-Travel,496,R,e,s,2,4,M,45,3,2,3,Married,9957,9933,3,Y,No,10,2,80,3
1122,51,No,Travel_Frequently,483,R,e,s,5,5,F,48,3,2,4,Divorced,8946,10020,3,Y,No,9,2,80,2
1123,48,Yes,Non-Travel,494,S,a,l,6,4,M,52,3,2,4,Single,12801,10901,1,Y,No,10,1,80,3
1124,36,No,Non-Travel,497,T,e,c,3,2,F,49,3,2,5,Married,9516,10321,2,Y,No,6,4,80,2
1125,38,Yes,Travel_Frequently,506,S,a,l,8,4,F,52,2,3,4,Single,10391,10162,1,Y,Yes,14,3,80,3
1126,39,No,Non-Travel,480,T,e,c,4,3,F,50,2,3,5,Married,9943,9804,1,Y,Yes,7,3,80,3
1127,56,No,Non-Travel,495,S,a,l,6,4,M,50,3,2,4,Divorced,9695,10644,1,Y,No,6,2,80,1
1128,33,No,Non-Travel,499,R,e,s,6,2,M,50,2,3,4,Married,9325,10662,3,Y,Yes,18,2,80,2
1129,49,No,Non-Travel,496,R,e,s,5,4,F,51,3,1,2,Married,10669,10159,2,Y,No,6,1,80,3
1130,52,No,Non-Travel,486,S,a,l,6,3,F,52,4,3,3,Divorced,11068,10287,4,Y,No,17,1,80,1
1131,52,No,Non-Travel,490,R,e,s,7,4,M,51,3,2,4,Divorced,11046,7881,4,Y,No,12,2,80,3
